key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
17667983,13.3,2010-04-25 22:06:00 UTC,-73.991222,40.735052,-73.985833,40.776618,1
14182660,4.5,2011-03-04 18:21:00 UTC,-74.01858,40.636598,-74.021267,40.636993,1
34273560,6.9,2009-03-04 11:13:35 UTC,-73.961076,40.76932,-73.979876,40.770949,1
10883507,8.5,2011-12-19 08:04:00 UTC,-74.000055,40.743127,-73.977755,40.755168,1
21651604,5.7,2012-08-24 11:34:38 UTC,-73.960838,40.765673,-73.979043,40.759786,1
5313855,10.5,2011-06-25 11:10:00 UTC,-73.987358,40.729257,-73.99537,40.749297,1
43713598,10.5,2015-05-10 17:26:02 UTC,-73.97245026,40.76481247,-73.98999023,40.74651337,6
9197696,4,2012-10-23 13:35:01 UTC,-73.960655,40.7673,0,0,1
43106135,12.5,2014-11-26 07:17:00 UTC,-73.950977,40.786192,-73.983123,40.7507,1
7157033,12.5,2011-01-19 19:25:18 UTC,-74.00362,40.713657,-73.991448,40.749127,1
25712953,13.3,2012-03-03 06:46:33 UTC,-73.917899,40.743292,-73.976526,40.743876,1
31001485,16.5,2009-07-08 20:02:00 UTC,-73.991608,40.691405,-73.985572,40.738383,1
17117411,9.7,2011-12-01 11:49:25 UTC,-73.9485,40.774,-73.9717,40.762,1
27965552,12,2014-04-09 22:49:17 UTC,-73.973021,40.759795,-73.985821,40.726857,2
21464317,4.1,2010-09-22 09:00:21 UTC,-74.000192,40.728819,-74.006386,40.73165,1
37435593,7,2013-10-29 20:58:55 UTC,-73.971868,40.781818,-73.954421,40.783948,1
3602120,5.5,2013-02-12 08:35:00 UTC,-73.970095,40.765415,-73.959962,40.779322,1
16077196,26,2014-11-29 12:00:52 UTC,0,0,0,0,1
39920150,4.5,2012-09-09 01:41:00 UTC,-73.991043,40.770165,-73.988842,40.765107,1
5606402,9,2014-07-02 22:11:10 UTC,-73.966795,40.681671,-73.985307,40.667856,1
14841156,24.5,2012-05-25 13:53:11 UTC,-73.870842,40.773771,-73.977973,40.752369,1
33864957,57.33,2014-09-10 09:27:44 UTC,-73.98748,40.758874,-73.78216,40.644286,2
8954433,19,2015-06-27 20:08:53 UTC,-73.99716949,40.74174881,-73.98800659,40.76381683,1
8009911,9.3,2009-04-24 21:40:00 UTC,-73.949068,40.797195,-73.940577,40.82397,2
617032,9.3,2011-07-27 18:40:01 UTC,-73.985322,40.739594,-73.989651,40.710235,1
12517943,5.3,2009-02-12 07:52:00 UTC,-73.99095,40.765765,-73.974482,40.762847,1
28012641,6.1,2010-01-30 09:21:15 UTC,-73.954857,40.77754,-73.938553,40.812637,1
24317048,9.5,2012-09-14 12:09:59 UTC,-73.970822,40.752024,-73.984374,40.747654,1
20195328,7.3,2010-05-24 21:02:06 UTC,-73.978077,40.753899,-73.956702,40.779929,2
48483523,5.7,2011-01-19 14:48:57 UTC,-73.985331,40.744744,-73.994825,40.742775,2
28242644,29.3,2012-08-27 23:18:32 UTC,-73.843937,40.744511,-73.993224,40.752684,1
14666565,6.5,2011-11-10 12:46:53 UTC,-73.979728,40.767143,-73.972023,40.774322,1
51027634,4.5,2009-08-13 04:02:18 UTC,-73.990565,40.724763,-73.983197,40.72749,1
20423529,6.5,2015-01-14 01:47:37 UTC,-73.9845047,40.72862244,-73.97727203,40.74303818,1
23293185,32.1,2011-10-13 08:52:00 UTC,-73.99147,40.749983,-73.875568,40.771462,5
3910318,7.3,2009-11-19 10:26:51 UTC,-73.937715,40.771384,-73.955482,40.762738,1
28987126,13.3,2010-03-19 13:11:14 UTC,-74.00648,40.717058,-73.97322,40.763874,1
6469478,10,2014-08-17 19:37:00 UTC,-73.982047,40.762932,-73.992562,40.753762,2
9924353,29,2013-04-29 15:33:49 UTC,-74.006713,40.727021,-73.941819,40.83821,1
10054665,5.3,2010-02-21 18:49:47 UTC,-73.988763,40.742687,-73.988491,40.730518,2
37743336,10.5,2013-12-12 23:04:00 UTC,-74.010347,40.714407,-73.98306,40.726757,1
46074358,8.5,2010-11-24 12:13:32 UTC,-73.987773,40.776519,-73.987701,40.757955,2
16965267,5.5,2013-06-09 19:00:00 UTC,-74.004888,40.746622,-73.99572,40.75935,4
14369545,8.1,2011-06-28 11:00:42 UTC,-73.956913,40.780746,-73.972368,40.783005,1
49857147,10.5,2012-03-15 21:18:00 UTC,-74.005252,40.740995,-73.986493,40.77767,1
23198396,11,2014-12-29 08:33:00 UTC,-73.950125,40.78402,-73.979797,40.777932,6
8313985,9,2014-10-04 20:10:02 UTC,-73.999253,40.749433,-73.997699,40.729655,1
6136106,6.9,2011-04-23 16:50:00 UTC,-73.974997,40.76108,-73.991027,40.748775,1
20183958,60,2009-05-03 03:04:09 UTC,-73.945795,40.778752,-73.945795,40.778752,1
41639289,17.7,2011-01-31 09:11:00 UTC,-73.964577,40.807273,-73.973823,40.75724,1
45618741,12.1,2009-04-15 09:27:33 UTC,-74.006041,40.73441,-73.973984,40.76376,1
44892997,7,2014-09-12 19:07:31 UTC,-73.978367,40.777182,-73.982165,40.769033,2
16713152,4.5,2014-06-13 19:19:41 UTC,-73.964332,40.761577,-73.95793,40.766812,1
38219402,5.5,2013-10-15 21:15:55 UTC,-73.981652,40.7804,-73.826756,40.873085,2
48077094,10.9,2012-03-26 23:27:00 UTC,-74.00439,40.733595,-73.96932,40.756627,1
19581290,6.5,2014-02-16 21:38:00 UTC,-73.97861,40.777302,-73.983082,40.75076,5
14640511,4.9,2010-04-13 08:23:33 UTC,-73.982347,40.768493,-73.97168,40.75572,1
10816394,5.3,2009-10-11 00:43:00 UTC,-73.986487,40.74546,-73.987945,40.73542,1
10558783,6,2012-12-23 15:16:54 UTC,-73.991473,40.750189,-73.999964,40.73459,1
26022479,6.9,2011-10-19 09:18:58 UTC,-73.980344,40.770609,-73.982344,40.759665,1
36811205,4.5,2013-02-13 13:17:00 UTC,-73.972262,40.786007,-73.97164,40.792347,1
12602159,10,2015-04-18 18:08:52 UTC,-73.98016357,40.7705574,-73.9672699,40.7575531,1
15305369,8,2013-08-16 07:00:37 UTC,-73.989125,40.736446,-73.971856,40.757448,1
34437196,6.5,2014-12-22 21:33:00 UTC,-74.00913,40.71342,-74.00217,40.72956,3
14688624,7.7,2011-10-18 12:17:38 UTC,-74.004665,40.741964,-73.999882,40.720457,1
27040741,12,2013-08-08 11:56:00 UTC,-73.983812,40.761727,-73.955982,40.767732,1
20984734,14.5,2010-08-13 21:00:00 UTC,-73.967033,40.754998,-73.9979,40.708995,3
32899095,4.9,2012-02-09 08:13:00 UTC,-73.997283,40.684005,-73.992675,40.693497,1
42849694,7.7,2012-02-05 03:19:00 UTC,-74.006245,40.741368,-73.987647,40.768705,1
45820492,14.5,2011-12-06 18:57:49 UTC,-73.9866,40.7341,-73.9792,40.765,1
28217602,8.5,2011-04-22 12:51:56 UTC,-73.977443,40.77415,-73.966821,40.7887,1
29255685,19.3,2011-08-20 20:08:38 UTC,-73.961104,40.714657,-74.002388,40.650295,2
25753475,3.7,2011-03-06 16:32:00 UTC,-73.982652,40.78233,-73.977315,40.788598,3
9789941,15,2013-07-18 12:55:58 UTC,-73.984674,40.77967,-73.993661,40.746911,1
52992780,8.5,2014-08-26 09:47:31 UTC,0,0,0,0,1
14396176,13,2015-02-08 13:29:47 UTC,-73.96222687,40.77913666,-73.99345398,40.74138641,2
8738691,7.7,2009-01-04 20:44:00 UTC,-73.969012,40.761132,-73.996405,40.733105,4
3522685,10.5,2009-09-17 02:09:18 UTC,-73.98873,40.73666,-73.994543,40.700078,1
28370197,19.5,2013-02-04 20:28:30 UTC,-73.977395,40.749595,-73.9738,40.687305,1
43594889,12,2012-10-09 18:31:00 UTC,-73.975977,40.763982,-73.98652,40.739582,6
31760203,4.1,2009-06-12 10:22:00 UTC,-74.00408,40.738273,-73.995643,40.744998,2
6148711,11.5,2013-05-21 21:10:37 UTC,-73.981879,40.768139,-73.982617,40.738668,1
35744436,3.7,2009-10-13 08:48:16 UTC,-73.98075,40.753303,-73.985518,40.748197,1
42020086,9,2014-08-14 21:26:11 UTC,-73.969163,40.754063,-73.976181,40.728623,1
10370168,9.3,2009-01-25 20:56:00 UTC,-73.9914,40.744865,-73.996633,40.717675,1
303132,52,2013-06-09 11:27:00 UTC,-73.782617,40.646825,-74.012473,40.704075,1
44130164,6.9,2012-07-18 10:59:00 UTC,-73.97806,40.797822,-73.969217,40.772133,1
21989601,22,2012-11-08 08:13:11 UTC,-73.955929,40.766991,-74.002416,40.720204,1
50496670,9.5,2012-10-21 23:01:00 UTC,-73.977185,40.76312,-73.973185,40.745305,1
4449636,6.5,2012-01-20 08:41:36 UTC,-73.968071,40.768431,-73.971862,40.757806,1
45781441,36.9,2012-01-27 21:25:00 UTC,-73.98289,40.75854,-74.035363,40.613547,6
41509740,7.7,2012-08-30 22:40:18 UTC,-73.967532,40.756303,-73.982376,40.767798,1
27937667,5,2013-02-20 16:20:00 UTC,-73.962532,40.778962,-73.95549,40.776827,3
5163155,6.1,2012-06-28 21:16:00 UTC,-73.98441,40.728687,-73.996702,40.725672,1
50212782,17.3,2009-08-17 19:15:00 UTC,-73.981677,40.72452,-73.994133,40.667755,2
27786965,27.7,2011-08-15 08:37:42 UTC,-73.781948,40.644816,-73.881992,40.757802,1
51367513,6.5,2009-08-06 16:33:00 UTC,-73.993452,40.730997,-73.974047,40.743138,5
38187664,15,2013-08-23 04:13:49 UTC,-73.990167,40.729213,-73.983766,40.78045,1
41891928,7,2014-10-15 19:17:00 UTC,-73.958302,40.76452,-73.946257,40.78298,1
15113812,11,2013-01-12 23:21:00 UTC,-73.970583,40.758992,-73.986532,40.730188,1
38830120,13.3,2012-07-16 15:11:00 UTC,-73.989523,40.735752,-73.962503,40.778183,1
11783827,11,2014-03-26 09:37:49 UTC,-73.972832,40.75909,-73.993661,40.735612,2
34934590,14.1,2009-01-25 09:59:25 UTC,-73.979215,40.761792,-73.985905,40.72226,1
35328112,11,2013-04-11 03:50:14 UTC,-73.988623,40.723023,-73.968966,40.760857,1
1054729,12.5,2014-03-27 09:27:56 UTC,-73.98196,40.769599,-73.955278,40.782626,1
45994833,11.3,2012-03-27 10:19:00 UTC,-73.975612,40.789657,-74.006947,40.74565,1
17072657,7.3,2011-02-10 12:44:00 UTC,-73.984892,40.7571,-73.98208,40.775195,2
6714605,30.1,2011-06-27 10:48:00 UTC,-73.909728,40.768818,-73.992262,40.746035,2
35852268,12.9,2009-03-07 07:46:00 UTC,-73.979595,40.763512,-73.962382,40.768352,1
52538150,6.5,2010-02-15 20:45:38 UTC,-73.992795,40.751263,-73.984437,40.733177,1
28485361,11.3,2012-03-20 07:47:25 UTC,-74.007617,40.732311,-73.971297,40.754656,1
26004855,8,2014-05-11 17:22:00 UTC,-74.00869,40.714017,-73.997152,40.736832,2
31040444,6.1,2010-01-16 23:29:13 UTC,-73.989928,40.737887,-73.997149,40.747348,2
51325992,32.1,2009-07-10 22:44:05 UTC,-73.98936,40.726312,-73.780588,40.719327,1
38747795,4.5,2012-01-06 11:27:00 UTC,-73.945228,40.779292,-73.952877,40.778137,3
7681731,8.9,2010-02-13 23:21:23 UTC,-73.989651,40.753173,-73.998805,40.723183,1
3949398,5.5,2013-07-13 14:03:00 UTC,-74.006822,40.730482,-74.001427,40.725282,6
28319564,5.7,2009-06-26 00:54:36 UTC,-73.988912,40.734609,-73.979845,40.74841,1
27117173,12.5,2011-10-05 12:40:00 UTC,-74.008606,40.720037,-73.984971,40.740478,1
36900412,4.5,2012-07-12 23:40:05 UTC,-73.981383,40.74716,-73.972347,40.754107,3
50271559,7.5,2014-08-20 16:21:00 UTC,-73.981048,40.774273,-73.981752,40.774605,1
43162007,16.5,2013-10-07 10:47:00 UTC,-73.977435,40.764357,-73.946302,40.765482,6
52655729,9.7,2010-06-15 22:04:00 UTC,-73.970967,40.758235,-73.982682,40.723357,1
23807426,16,2013-02-19 14:34:00 UTC,-73.987388,40.765712,-73.974298,40.73289,3
52260334,7.3,2010-04-29 08:28:00 UTC,-73.983362,40.738882,-73.972955,40.758743,5
53644208,9.3,2011-05-17 12:27:00 UTC,-73.991263,40.744967,-73.973048,40.75554,1
15696448,47.33,2014-12-01 14:39:00 UTC,-73.870982,40.773688,-74.015077,40.709292,1
18478734,2.5,2011-09-04 12:31:00 UTC,0,0,0,0,1
7302279,5.5,2015-01-28 06:49:15 UTC,-73.97460175,40.75191879,-73.9892807,40.75019455,5
3551050,8.9,2012-02-10 02:59:38 UTC,-73.984745,40.755528,-73.978352,40.72885,2
17296458,4.9,2012-07-03 21:20:00 UTC,-73.981255,40.768075,-73.991278,40.770005,1
42620135,8,2013-12-07 11:21:00 UTC,-73.975508,40.76533,-73.957127,40.768317,2
13954709,4.1,2010-02-17 17:35:00 UTC,-73.99653,40.74797,-73.990503,40.75637,1
32105865,5.3,2011-07-09 11:43:00 UTC,-73.984902,40.739607,-73.990832,40.751038,2
14341156,20.9,2009-11-27 13:05:40 UTC,-73.989234,40.747949,-73.964177,40.69212,2
12606003,18,2014-06-11 19:40:00 UTC,-73.9953,40.732592,-73.992522,40.75853,1
54383863,18.5,2010-11-23 09:07:24 UTC,-73.954155,40.787242,-73.991839,40.753202,1
7901251,10.9,2011-02-07 08:39:00 UTC,-74.01033,40.720068,-73.983533,40.755615,5
12215334,19.7,2012-04-12 20:58:00 UTC,-74.009153,40.70996,-73.972115,40.79496,1
38721663,4.5,2013-01-15 03:11:00 UTC,-73.985915,40.752167,-73.985387,40.747297,1
15383279,9.3,2010-04-10 10:50:00 UTC,-74.003138,40.72777,-73.972518,40.74911,1
1282473,4.7,2009-02-25 16:22:58 UTC,-74.000123,40.74315,-73.993847,40.74147,1
18488192,10.9,2011-11-30 21:53:00 UTC,-73.96816,40.759007,-73.925773,40.758965,1
23535374,7.3,2009-10-18 18:23:25 UTC,-73.976477,40.780809,-73.964412,40.807492,1
17342647,13.5,2015-05-16 01:05:14 UTC,-73.98587799,40.72628021,-74.00312805,40.7269783,1
39696816,12.5,2015-04-08 15:19:29 UTC,-73.98213959,40.76728058,-73.95939636,40.78116989,1
37787106,4.5,2010-12-16 08:11:00 UTC,-73.955392,40.779238,-73.94553,40.77255,1
8417333,5,2014-03-16 13:44:18 UTC,-73.977826,40.758227,-73.97651,40.765373,1
10512965,6.1,2010-08-06 23:47:52 UTC,-73.994169,40.724805,-74.006996,40.733633,1
48732236,6.5,2010-04-08 15:09:00 UTC,-73.988727,40.768925,-73.975075,40.790303,6
54605599,6,2013-10-15 20:39:00 UTC,-73.974515,40.788187,-73.967905,40.803877,1
30686577,4,2012-12-13 22:28:14 UTC,-73.95996,40.773447,-73.953969,40.778826,1
44212447,57.33,2014-03-28 22:28:00 UTC,-73.789842,40.64688,-73.973265,40.75518,1
10738971,7.7,2011-01-08 12:32:00 UTC,-73.994018,40.753191,-73.996198,40.76824,1
13458553,10.1,2009-12-30 21:59:00 UTC,-73.963278,40.798862,-73.927758,40.81135,5
24698341,6.1,2011-04-19 10:01:26 UTC,-74.017728,40.70809,-74.004809,40.706743,1
28493655,14.9,2012-06-20 13:15:00 UTC,-73.956535,40.77127,-73.986275,40.748467,1
35844740,16.5,2013-01-01 06:54:00 UTC,-73.99871,40.763527,-73.948852,40.809132,6
9753302,13,2013-12-16 14:52:23 UTC,-74.002189,40.729455,-73.975264,40.747845,1
49064389,6.1,2011-06-08 16:34:16 UTC,-73.9967,40.742732,-73.999364,40.727618,2
13533130,20.9,2011-09-12 01:31:34 UTC,-73.966461,40.76458,-73.857979,40.726742,1
54831160,8.5,2013-05-26 11:11:00 UTC,40.794117,-73.972597,40.775362,-73.982252,1
52755295,17.5,2015-01-14 06:40:40 UTC,-73.98154449,40.7244606,-73.95617676,40.77866745,1
20996167,8.1,2010-04-19 18:48:48 UTC,-73.977154,40.764756,-73.973751,40.791592,1
39046287,10.1,2012-08-16 00:21:00 UTC,-73.972955,40.793212,-73.982448,40.77486,1
15146968,17.7,2012-01-21 04:36:10 UTC,-74.004079,40.725738,-73.940002,40.798112,1
3026433,6.5,2009-07-07 15:36:00 UTC,-73.976898,40.757042,-73.978997,40.746238,1
42312497,4.1,2011-05-12 14:57:00 UTC,-73.947277,40.775838,-73.94984,40.7686,2
29200083,12.1,2009-03-04 14:34:27 UTC,-74.007542,40.705194,-73.994146,40.726845,1
32170701,14.5,2009-08-26 08:44:00 UTC,-73.956223,40.787427,-73.992717,40.747297,1
12169001,10.5,2014-12-20 17:55:19 UTC,0,0,-73.915125,40.743575,1
3043592,6,2014-09-06 11:02:00 UTC,-73.989942,40.757362,-73.979572,40.762977,1
54151481,33.33,2013-09-25 21:46:00 UTC,-73.873125,40.77405,-73.975857,40.79462,1
37370072,8,2014-09-08 11:27:34 UTC,-73.994908,40.739996,-73.984686,40.75496,1
8583408,10,2014-10-25 15:17:53 UTC,-73.972681,40.785885,-73.980336,40.762379,1
28385025,7.7,2012-04-26 18:50:00 UTC,-73.990255,40.761525,-74.005098,40.7412,1
29065473,12.5,2015-03-17 17:22:59 UTC,-74.00293732,40.74915314,-73.96846008,40.7867012,1
49071202,9.5,2013-07-12 21:29:00 UTC,-74.001742,40.735327,-73.985133,40.741612,6
35545245,14,2012-10-06 09:36:00 UTC,-73.996792,40.742645,-73.957148,40.784282,1
17898326,8.5,2011-11-06 01:46:00 UTC,-73.997027,40.731565,-73.988465,40.748877,1
26218369,6.1,2009-10-29 23:34:20 UTC,-73.991228,40.750343,-73.978175,40.751814,2
5333080,4.5,2010-06-01 16:07:17 UTC,-73.990979,40.728266,-73.990979,40.728266,1
52204405,9,2013-07-02 22:11:40 UTC,-73.981621,40.756112,-73.986032,40.768929,1
3147751,22.5,2012-09-14 00:35:19 UTC,-73.922142,40.706163,-74.003752,40.741977,1
2483859,9.5,2014-01-27 12:58:36 UTC,-74.008332,40.735532,-73.998905,40.713538,1
48562496,8,2014-12-27 12:49:00 UTC,-73.976442,40.749997,-73.992285,40.73063,2
13814827,6.9,2012-03-30 20:50:02 UTC,-74.008116,40.737438,-73.989951,40.739396,2
48353517,4.1,2012-04-03 14:30:55 UTC,-73.982378,40.731582,-73.97679,40.739295,1
15999731,5.3,2012-09-02 22:39:29 UTC,-73.991397,40.766137,-73.993813,40.75225,1
40627621,7.3,2010-05-21 00:05:24 UTC,-73.951083,40.78258,-73.966582,40.757526,1
32769129,12.1,2011-01-12 20:12:00 UTC,-73.957335,40.77682,-73.99118,40.749968,1
49723688,45,2012-04-23 21:00:52 UTC,-73.783166,40.64863,-73.984447,40.720335,1
44678822,10,2014-08-03 22:24:00 UTC,-73.965165,40.771987,-73.967022,40.80194,1
42416617,9.3,2012-06-07 22:44:28 UTC,-73.982067,40.768375,-73.977982,40.751503,1
20310854,7,2015-02-19 16:31:27 UTC,-73.95337677,40.76669312,-73.96420288,40.75562286,1
31661557,6.5,2010-07-08 01:09:19 UTC,-73.992688,40.742945,-73.97943,40.766908,1
7919391,4,2013-06-01 19:36:18 UTC,-73.95655,40.778097,-73.958554,40.770577,1
50643947,10.1,2009-07-09 21:35:00 UTC,-74.001255,40.731197,-73.974065,40.754558,1
36324886,5.7,2010-05-12 19:20:00 UTC,-73.9823,40.765612,-73.985808,40.757965,1
909409,12,2014-01-24 11:19:41 UTC,-73.985946,40.740701,-73.978673,40.759774,2
9197350,5.5,2013-01-25 06:13:07 UTC,-73.981995,40.743183,-73.994113,40.736092,1
50893554,7.5,2012-10-23 15:55:18 UTC,-74.007345,40.727888,-73.994948,40.750155,1
8881600,4.9,2011-07-03 23:39:44 UTC,-74.001552,40.730937,-73.988203,40.725726,1
10424450,5.7,2009-06-09 20:27:55 UTC,-73.988854,40.75318,-73.98002,40.744705,1
50211714,13,2013-03-19 20:25:00 UTC,-73.982953,40.761862,-73.978248,40.727842,1
20491973,6,2015-04-18 16:50:17 UTC,-73.98890686,40.76326752,-74.00345612,40.75643921,1
43718833,8.5,2013-06-05 08:23:00 UTC,-73.969905,40.760452,-73.957747,40.765395,6
53780705,14.5,2014-05-11 14:29:00 UTC,-73.949065,40.77361,-73.990092,40.741867,2
25883441,4.5,2014-07-29 20:28:00 UTC,-73.998527,40.719722,-73.989437,40.716607,5
25371019,5.3,2011-10-23 20:15:00 UTC,-74.00392,40.748105,-73.995275,40.740105,1
45635823,5.7,2011-02-14 20:06:00 UTC,-73.970857,40.764307,-73.985387,40.770473,1
38648533,9.3,2011-01-16 19:50:32 UTC,-73.975263,40.73307,-73.990582,40.749948,1
36536195,4.5,2015-01-25 16:40:17 UTC,-73.97940063,40.75194931,-73.98658752,40.74879456,1
14795036,10.1,2010-06-20 01:21:47 UTC,-74.005159,40.741259,-73.971838,40.75306,2
33597929,4.9,2010-07-05 16:11:41 UTC,-73.986994,40.766105,-73.987015,40.765932,4
9685457,14.2,2009-04-12 21:15:53 UTC,-74.008664,40.732963,-73.973308,40.78484,1
52069697,8.9,2009-05-07 13:11:04 UTC,-73.999095,40.713607,-74.012191,40.718899,1
48019582,7,2015-02-23 17:00:43 UTC,-73.96122742,40.76886368,-73.97969055,40.77137756,1
41844185,6.5,2010-06-06 01:12:00 UTC,-73.995097,40.748435,-73.991947,40.75988,1
29451614,5.5,2013-09-05 15:02:28 UTC,-73.98018,40.78064,-73.96747,40.792867,1
21334055,4.5,2015-04-02 16:11:38 UTC,-73.97872162,40.77753067,-73.98514557,40.778862,4
2590350,8.5,2014-03-14 23:23:00 UTC,-73.988557,40.722945,-74.000005,40.738822,5
6941970,4.9,2010-07-17 00:22:06 UTC,-73.986392,40.719551,-73.992197,40.724984,1
22718951,5.3,2011-10-09 08:56:44 UTC,-73.992743,40.723426,-73.982436,40.739664,1
23629109,12.9,2009-12-28 08:40:36 UTC,-74.001556,40.746741,-74.008249,40.703841,1
18564762,6,2014-07-01 19:44:00 UTC,-73.971185,40.782837,-73.97994,40.770682,2
46879932,14,2013-08-19 22:40:59 UTC,-73.992385,40.724402,-73.979131,40.763874,3
47930002,4.5,2009-12-16 20:50:09 UTC,-73.957779,40.779384,-73.951739,40.773375,1
54001343,17.7,2009-01-15 23:37:00 UTC,-74.00238,40.739738,-73.909363,40.744937,1
40754823,5,2013-06-21 20:49:00 UTC,-73.974472,40.778447,-73.981963,40.771397,2
48230117,4.5,2014-01-07 15:31:00 UTC,-73.992667,40.744542,-74.0016,40.748542,2
11179944,3.7,2010-05-01 12:56:48 UTC,-73.980928,40.764064,-73.986124,40.756922,1
20759643,18.5,2014-02-27 07:51:01 UTC,-73.966157,40.759577,-74.007873,40.70723,1
43117225,21,2012-11-26 17:48:09 UTC,-74.006505,40.737438,-73.953887,40.765271,1
53457093,4.9,2012-03-02 11:29:00 UTC,-73.962647,40.760825,-73.958063,40.764882,1
1166628,8.5,2009-04-13 20:55:00 UTC,-73.976295,40.745172,-74.002192,40.726507,1
30977690,7.7,2012-06-11 23:20:00 UTC,-73.986362,40.746175,-73.958363,40.800207,1
30258423,6,2012-09-30 03:35:00 UTC,-74.0063,40.744662,-73.992237,40.759937,1
52569397,6.1,2010-09-23 14:10:00 UTC,-73.968715,40.763897,-73.955258,40.781218,2
27044176,4.9,2011-10-03 13:04:47 UTC,-73.954594,40.78413,-73.962201,40.776185,1
11253194,10.9,2010-09-11 18:07:00 UTC,-73.993568,40.721638,-73.782237,40.648703,3
5332598,4.5,2010-01-13 19:54:00 UTC,-73.989847,40.76217,-73.998935,40.750003,5
6497950,7.5,2015-06-21 15:10:17 UTC,-73.99916077,40.72261047,-73.98873138,40.72755814,2
28634739,7.7,2012-05-19 10:07:00 UTC,-73.971217,40.759062,-73.956433,40.767655,1
9729958,8.5,2014-06-17 00:16:36 UTC,-73.976899,40.751551,-73.979712,40.757751,1
18242659,5.3,2011-11-04 09:06:15 UTC,-73.965105,40.769251,-73.954077,40.784204,1
35711975,5.7,2009-11-05 20:51:00 UTC,-73.979617,40.752082,-73.98661,40.763475,5
21896689,8.1,2010-06-11 19:29:55 UTC,-73.963946,40.76513,-73.978976,40.740534,1
30875756,8,2013-03-08 15:41:02 UTC,-73.980139,40.770697,-73.993739,40.756847,1
21964967,10,2013-05-17 16:35:17 UTC,-73.987309,40.760476,-73.97154,40.763492,1
25876821,5.3,2011-02-09 22:28:00 UTC,-73.979458,40.767155,-73.981502,40.779518,5
52802144,8.5,2010-08-29 18:58:51 UTC,-74.002293,40.742852,-74.002293,40.742852,1
9671591,19.7,2010-09-12 17:28:00 UTC,-73.976508,40.758527,-73.973892,40.763337,1
11202813,7.5,2013-01-04 20:33:48 UTC,-73.9835,40.726274,-73.9835,40.726274,2
9992672,10,2012-10-21 16:20:00 UTC,-74.007735,40.715008,-73.99212,40.745667,1
21392352,8.9,2010-03-20 20:15:08 UTC,-73.974259,40.750929,-73.978476,40.778284,4
17561536,4.9,2011-10-27 13:04:00 UTC,-73.985215,40.75432,-73.978703,40.763345,6
30354816,5,2013-01-19 02:03:00 UTC,-74.004132,40.741997,-73.995075,40.749907,1
422174,5,2012-10-27 09:49:32 UTC,-73.976585,40.764899,-73.965735,40.77123,1
24511984,3.3,2012-08-21 20:38:00 UTC,-73.962093,40.763387,-73.96457,40.759783,1
51949533,15.3,2009-02-11 09:33:00 UTC,-73.985767,40.756855,-73.998282,40.72277,5
3681160,9,2014-12-03 20:16:00 UTC,-73.980997,40.769147,-73.964535,40.791822,6
31906484,49.57,2010-08-17 11:10:00 UTC,-73.776745,40.645195,-73.981742,40.746825,1
26686215,15.3,2009-04-18 19:48:14 UTC,-73.947386,40.704029,-73.991319,40.738807,1
43776648,9.5,2013-10-27 10:20:00 UTC,-73.953397,40.772537,-73.982875,40.756287,2
44883139,49.57,2009-12-28 20:38:00 UTC,-73.993685,40.752843,-73.78997,40.64392,2
19240358,5,2015-05-19 21:41:17 UTC,-73.99144745,40.76020813,-73.99157715,40.7514801,1
24464358,8.1,2011-03-26 23:25:44 UTC,-74.003815,40.737971,-73.978514,40.74119,1
16162824,3.7,2011-06-20 09:46:00 UTC,-73.937307,40.758193,-73.937307,40.758193,5
49326365,10.5,2013-03-31 11:37:00 UTC,-73.970582,40.751972,-73.99014,40.714735,2
51639023,8.9,2009-03-07 02:44:00 UTC,-73.949983,40.722203,-73.987557,40.719815,3
28491255,6.9,2010-09-23 22:00:36 UTC,-73.994799,40.718485,-73.980299,40.728691,1
19622481,4.5,2014-08-27 13:58:23 UTC,-73.992848,40.756117,-73.99468,40.750422,1
2853244,9.7,2009-07-07 00:09:52 UTC,-74.016766,40.708005,-73.993446,40.732759,1
25702762,5.7,2010-10-01 08:06:09 UTC,-73.999948,40.72188,-74.00746,40.732956,1
43174892,10.1,2011-01-16 18:09:24 UTC,-73.984746,40.759406,-73.980129,40.733509,1
52249420,7.5,2013-04-26 11:01:00 UTC,-73.973782,40.793717,-73.952922,40.789032,1
15731853,10.1,2012-08-17 21:24:00 UTC,-73.981148,40.781647,-74.008505,40.74434,3
7238106,4.5,2009-05-29 11:59:14 UTC,-73.987786,40.733664,-73.979003,40.744657,1
2701850,9,2012-11-13 16:56:00 UTC,-73.98694,40.756567,-73.999073,40.743897,4
53507952,16.1,2009-07-09 15:24:00 UTC,-74.01149,40.70337,-73.971755,40.757035,2
39847569,14.5,2014-01-08 15:08:00 UTC,-73.96254,40.778712,-73.996052,40.75986,1
7873750,8,2013-11-14 21:57:00 UTC,-73.990707,40.736647,-73.983722,40.743865,3
44676602,8.9,2011-06-23 08:54:29 UTC,-73.960403,40.772884,-73.982475,40.763045,1
1531426,4.5,2011-10-20 21:06:00 UTC,-73.98429,40.77003,-73.991895,40.766337,5
2909856,9,2014-07-15 15:56:00 UTC,-73.987707,40.750017,-73.97428,40.75937,4
21317337,8,2014-08-01 21:40:49 UTC,-74.000415,40.616088,-74.0272,40.631381,1
